epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,567.334,0.27834,1.71221,1.89568,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.000769,0.000769,0.000769
37,582.691,0.27864,1.68081,1.89121,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0007624,0.0007624,0.0007624
38,597.882,0.27958,1.66346,1.88673,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0007558,0.0007558,0.0007558
39,613.233,0.27892,1.69079,1.89513,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0007492,0.0007492,0.0007492
40,628.539,0.27575,1.67498,1.87365,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0007426,0.0007426,0.0007426
41,643.821,0.27438,1.64215,1.87432,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.000736,0.000736,0.000736
42,659.061,0.27681,1.6857,1.88675,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0007294,0.0007294,0.0007294
43,674.551,0.27406,1.65479,1.8678,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0007228,0.0007228,0.0007228
44,690.068,0.27184,1.63317,1.84624,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0007162,0.0007162,0.0007162
45,706.092,0.27131,1.64606,1.85283,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0007096,0.0007096,0.0007096
46,721.52,0.27285,1.6283,1.85605,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.000703,0.000703,0.000703
47,736.756,0.27038,1.63311,1.84638,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0006964,0.0006964,0.0006964
48,752.074,0.26979,1.60275,1.84008,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0006898,0.0006898,0.0006898
49,767.623,0.26942,1.61416,1.83849,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0006832,0.0006832,0.0006832
50,783.233,0.26896,1.61336,1.84112,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0006766,0.0006766,0.0006766
51,798.607,0.26818,1.61225,1.83779,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.00067,0.00067,0.00067
52,814.145,0.26576,1.60749,1.81401,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0006634,0.0006634,0.0006634
53,829.855,0.26382,1.57468,1.81721,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0006568,0.0006568,0.0006568
54,845.628,0.26805,1.58951,1.83126,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0006502,0.0006502,0.0006502
55,860.952,0.26311,1.57424,1.81547,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0006436,0.0006436,0.0006436
56,876.255,0.26486,1.57052,1.82228,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.000637,0.000637,0.000637
57,891.749,0.26447,1.57489,1.8261,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0006304,0.0006304,0.0006304
58,907.375,0.25991,1.55856,1.80225,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0006238,0.0006238,0.0006238
59,923.008,0.26313,1.57138,1.82031,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0006172,0.0006172,0.0006172
60,939.039,0.26373,1.56142,1.80398,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0006106,0.0006106,0.0006106
61,954.611,0.2625,1.568,1.80109,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.000604,0.000604,0.000604
62,970.302,0.26165,1.55304,1.80347,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0005974,0.0005974,0.0005974
63,986.418,0.26458,1.58022,1.80828,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0005908,0.0005908,0.0005908
64,1002.33,0.25821,1.54478,1.79545,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0005842,0.0005842,0.0005842
65,1017.7,0.26116,1.53756,1.80196,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0005776,0.0005776,0.0005776
66,1032.93,0.2592,1.54001,1.78898,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.000571,0.000571,0.000571
67,1048.36,0.26151,1.52898,1.80024,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0005644,0.0005644,0.0005644
68,1063.97,0.26061,1.51363,1.79009,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0005578,0.0005578,0.0005578
69,1079.48,0.25836,1.51693,1.78808,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0005512,0.0005512,0.0005512
70,1094.91,0.25724,1.51578,1.7824,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0005446,0.0005446,0.0005446
71,1110.19,0.25773,1.50495,1.77072,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.000538,0.000538,0.000538
72,1125.65,0.25725,1.49104,1.77143,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0005314,0.0005314,0.0005314
73,1141.31,0.25615,1.51032,1.77735,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0005248,0.0005248,0.0005248
74,1157.14,0.25462,1.50122,1.7651,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0005182,0.0005182,0.0005182
75,1172.85,0.25412,1.48517,1.76055,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0005116,0.0005116,0.0005116
76,1188.26,0.2555,1.52346,1.77562,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.000505,0.000505,0.000505
77,1203.82,0.25497,1.48581,1.76531,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0004984,0.0004984,0.0004984
78,1219.1,0.25235,1.47177,1.74812,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0004918,0.0004918,0.0004918
79,1234.66,0.25556,1.49047,1.76371,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0004852,0.0004852,0.0004852
80,1250.05,0.25237,1.46583,1.7516,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0004786,0.0004786,0.0004786
81,1265.62,0.25108,1.45619,1.75353,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.000472,0.000472,0.000472
82,1281.11,0.25228,1.46417,1.75821,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0004654,0.0004654,0.0004654
83,1296.54,0.24726,1.42616,1.74098,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0004588,0.0004588,0.0004588
84,1312.28,0.2533,1.49573,1.76334,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0004522,0.0004522,0.0004522
85,1328.28,0.25025,1.45085,1.74547,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0004456,0.0004456,0.0004456
86,1343.69,0.25431,1.46235,1.76323,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.000439,0.000439,0.000439
87,1359.22,0.24971,1.45684,1.73643,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0004324,0.0004324,0.0004324
88,1374.73,0.25167,1.46922,1.74456,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0004258,0.0004258,0.0004258
89,1390.27,0.25202,1.4581,1.74769,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0004192,0.0004192,0.0004192
90,1405.8,0.24946,1.46556,1.74901,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0004126,0.0004126,0.0004126
91,1421.17,0.24901,1.45457,1.74027,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.000406,0.000406,0.000406
