epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,812.763,1.48378,1.55401,1.75293,0.56526,0.7246,0.7324,0.43601,0.42599,1.4353,1.30249,1.72543,0.00067,0.00067,0.00067
52,828.612,1.47475,1.54212,1.73982,0.7562,0.57612,0.63283,0.30958,0.35371,1.54652,1.34689,1.85631,0.0006634,0.0006634,0.0006634
53,844.287,1.48957,1.51794,1.74625,0.65761,0.71901,0.72793,0.43763,0.41091,1.47023,1.21115,1.75715,0.0006568,0.0006568,0.0006568
54,859.797,1.49059,1.52516,1.75198,0.67351,0.7508,0.77341,0.45597,0.44009,1.47492,1.27342,1.75264,0.0006502,0.0006502,0.0006502
55,875.815,1.47976,1.53091,1.74417,0.53184,0.7511,0.65883,0.46673,0.38632,1.519,1.28238,1.7995,0.0006436,0.0006436,0.0006436
56,891.234,1.46761,1.51285,1.73232,0.60745,0.75248,0.74127,0.45611,0.43261,1.45607,1.22843,1.76719,0.000637,0.000637,0.000637
57,906.557,1.47979,1.51958,1.74997,0.58471,0.75863,0.7352,0.34417,0.3663,1.56923,1.32247,1.83199,0.0006304,0.0006304,0.0006304
58,921.846,1.45845,1.5004,1.72698,0.57499,0.70377,0.75139,0.40542,0.44043,1.40525,1.2198,1.70099,0.0006238,0.0006238,0.0006238
59,937.271,1.4755,1.53823,1.74063,0.54556,0.65222,0.72419,0.44639,0.4188,1.45286,1.34802,1.75891,0.0006172,0.0006172,0.0006172
60,953.176,1.47051,1.51025,1.73038,0.52831,0.79098,0.76736,0.39517,0.41949,1.49291,1.32273,1.75317,0.0006106,0.0006106,0.0006106
61,969.275,1.4576,1.50605,1.7222,0.80613,0.61953,0.75788,0.40488,0.41327,1.53355,1.34454,1.79777,0.000604,0.000604,0.000604
62,985.49,1.45184,1.4898,1.72122,0.52403,0.75481,0.77607,0.4011,0.40775,1.49002,1.27431,1.80304,0.0005974,0.0005974,0.0005974
63,1001.22,1.47504,1.51498,1.73744,0.6514,0.64097,0.70878,0.34105,0.40063,1.50846,1.29594,1.78243,0.0005908,0.0005908,0.0005908
64,1017.08,1.45262,1.47754,1.72153,0.69637,0.73294,0.80106,0.53948,0.47479,1.40844,1.18408,1.70385,0.0005842,0.0005842,0.0005842
65,1032.64,1.45428,1.48052,1.72574,0.67369,0.6435,0.71825,0.46731,0.42483,1.49227,1.23312,1.75231,0.0005776,0.0005776,0.0005776
66,1048.04,1.46627,1.48711,1.72442,0.59401,0.77104,0.73491,0.36482,0.40437,1.43413,1.30607,1.74154,0.000571,0.000571,0.000571
67,1063.96,1.44867,1.46889,1.71988,0.71363,0.74476,0.79908,0.41177,0.44698,1.51988,1.30584,1.81409,0.0005644,0.0005644,0.0005644
68,1080.13,1.44764,1.45177,1.70413,0.77341,0.60697,0.7081,0.46811,0.40313,1.48142,1.294,1.74787,0.0005578,0.0005578,0.0005578
69,1096.19,1.44395,1.48029,1.71171,0.50652,0.71266,0.6798,0.41082,0.39549,1.49011,1.29082,1.7728,0.0005512,0.0005512,0.0005512
70,1112,1.44435,1.48087,1.70668,0.586,0.76462,0.7804,0.46424,0.45028,1.34676,1.20757,1.64465,0.0005446,0.0005446,0.0005446
71,1127.81,1.42714,1.4538,1.69569,0.62813,0.74583,0.74741,0.51079,0.43424,1.48694,1.24544,1.79085,0.000538,0.000538,0.000538
72,1143.45,1.42907,1.44067,1.70625,0.52639,0.81606,0.72589,0.4296,0.41319,1.48465,1.23656,1.76472,0.0005314,0.0005314,0.0005314
73,1159.45,1.43619,1.46196,1.71398,0.76662,0.6354,0.70687,0.42643,0.41878,1.45433,1.24306,1.73608,0.0005248,0.0005248,0.0005248
74,1175.27,1.41411,1.4406,1.68585,0.70119,0.67157,0.73113,0.43336,0.40603,1.4673,1.23953,1.71864,0.0005182,0.0005182,0.0005182
75,1190.81,1.42076,1.43921,1.68957,0.55183,0.77158,0.74854,0.46005,0.41519,1.56378,1.25847,1.83809,0.0005116,0.0005116,0.0005116
76,1206.53,1.42781,1.47266,1.70804,0.63738,0.78398,0.78253,0.47671,0.44268,1.46068,1.20809,1.76009,0.000505,0.000505,0.000505
77,1222.21,1.42467,1.4443,1.69371,0.59642,0.76249,0.74442,0.42405,0.41232,1.53539,1.20276,1.80571,0.0004984,0.0004984,0.0004984
78,1238.02,1.41338,1.41399,1.67406,0.64148,0.76043,0.77688,0.38992,0.40154,1.58104,1.3173,1.78887,0.0004918,0.0004918,0.0004918
79,1253.62,1.41897,1.4367,1.68436,0.77917,0.6372,0.74307,0.41697,0.42569,1.40691,1.19241,1.69737,0.0004852,0.0004852,0.0004852
80,1269.05,1.39868,1.41161,1.66948,0.58861,0.67461,0.69948,0.36916,0.39472,1.47911,1.32631,1.81569,0.0004786,0.0004786,0.0004786
81,1284.76,1.38884,1.40502,1.67072,0.74509,0.62942,0.71623,0.48323,0.43023,1.3942,1.22409,1.7255,0.000472,0.000472,0.000472
82,1300.73,1.40833,1.41863,1.68908,0.51235,0.80035,0.73582,0.48103,0.43828,1.41745,1.20069,1.69245,0.0004654,0.0004654,0.0004654
83,1316.82,1.38147,1.37942,1.66199,0.68575,0.68097,0.76844,0.49463,0.46811,1.41262,1.17435,1.69409,0.0004588,0.0004588,0.0004588
84,1332.68,1.39973,1.41735,1.66977,0.61596,0.69993,0.74869,0.42993,0.41302,1.44529,1.22139,1.703,0.0004522,0.0004522,0.0004522
85,1348.92,1.40055,1.3983,1.67774,0.5762,0.70574,0.73716,0.37582,0.40063,1.48136,1.2279,1.729,0.0004456,0.0004456,0.0004456
86,1364.86,1.41749,1.39758,1.68965,0.80339,0.63775,0.75956,0.49644,0.44334,1.41987,1.21821,1.6958,0.000439,0.000439,0.000439
87,1380.77,1.3911,1.38881,1.65718,0.52318,0.7991,0.6978,0.3736,0.38944,1.49961,1.25299,1.76303,0.0004324,0.0004324,0.0004324
88,1396.76,1.39351,1.41042,1.6635,0.56686,0.78343,0.76243,0.47251,0.44156,1.43573,1.21206,1.71146,0.0004258,0.0004258,0.0004258
89,1412.46,1.40739,1.40627,1.67583,0.73555,0.80248,0.82265,0.53775,0.49486,1.43795,1.10746,1.68192,0.0004192,0.0004192,0.0004192
90,1428.51,1.39703,1.41258,1.67262,0.6116,0.75931,0.80352,0.44321,0.45228,1.44983,1.15515,1.71735,0.0004126,0.0004126,0.0004126
91,1444.29,1.38915,1.39879,1.66664,0.63318,0.69463,0.71084,0.48228,0.43916,1.38969,1.18118,1.67637,0.000406,0.000406,0.000406
92,1460.06,1.39403,1.38714,1.66131,0.58301,0.72789,0.73743,0.44064,0.43062,1.46236,1.22878,1.73589,0.0003994,0.0003994,0.0003994
93,1475.88,1.36799,1.36723,1.6458,0.83944,0.61612,0.73908,0.43442,0.43526,1.40366,1.2482,1.67178,0.0003928,0.0003928,0.0003928
