epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,1946.64,1.40217,1.29509,1.5919,0.70941,0.77433,0.79896,0.56088,0.50582,1.35566,1.02631,1.59228,0.000208,0.000208,0.000208
122,1962.19,1.38865,1.27682,1.57757,0.72514,0.75244,0.78118,0.54581,0.48978,1.37207,1.03992,1.5897,0.0002014,0.0002014,0.0002014
123,1977.68,1.38075,1.29028,1.58203,0.62163,0.78313,0.75995,0.51947,0.471,1.41726,1.05439,1.64005,0.0001948,0.0001948,0.0001948
124,1993.38,1.4043,1.2899,1.59778,0.65259,0.76771,0.76331,0.5417,0.48313,1.40461,1.07532,1.58522,0.0001882,0.0001882,0.0001882
125,2009.21,1.39064,1.28742,1.59055,0.69001,0.77737,0.76258,0.57405,0.49516,1.41027,1.04184,1.58875,0.0001816,0.0001816,0.0001816
126,2025.21,1.39918,1.31224,1.58969,0.68779,0.78313,0.74684,0.58235,0.46647,1.43235,1.0923,1.59211,0.000175,0.000175,0.000175
127,2041.49,1.386,1.26817,1.57803,0.69794,0.78313,0.7942,0.49021,0.48169,1.47574,1.05494,1.63591,0.0001684,0.0001684,0.0001684
128,2057.57,1.38901,1.28419,1.59253,0.74207,0.75929,0.78449,0.50978,0.49286,1.41904,1.07144,1.60283,0.0001618,0.0001618,0.0001618
129,2074.28,1.36855,1.28485,1.58208,0.62859,0.81133,0.78403,0.51975,0.49613,1.40132,1.04614,1.60028,0.0001552,0.0001552,0.0001552
130,2090.58,1.3764,1.2784,1.5749,0.69833,0.75757,0.7741,0.57184,0.49513,1.37605,1.05501,1.5728,0.0001486,0.0001486,0.0001486
131,2106.65,1.3989,1.27353,1.58858,0.71184,0.79396,0.77532,0.55636,0.48205,1.40945,1.06177,1.58554,0.000142,0.000142,0.000142
132,2123.28,1.37995,1.29202,1.58088,0.71234,0.80397,0.78616,0.58625,0.50851,1.37821,1.05286,1.5793,0.0001354,0.0001354,0.0001354
133,2139.62,1.38139,1.27226,1.58129,0.67659,0.7623,0.75936,0.57271,0.48624,1.37747,1.08583,1.57762,0.0001288,0.0001288,0.0001288
134,2155.62,1.37245,1.27284,1.57479,0.68846,0.75594,0.75754,0.52184,0.48648,1.36819,1.06909,1.58773,0.0001222,0.0001222,0.0001222
135,2171.98,1.3788,1.27125,1.5781,0.63509,0.78008,0.76479,0.54001,0.48197,1.37646,1.07447,1.57478,0.0001156,0.0001156,0.0001156
136,2188.18,1.37121,1.2628,1.57468,0.66549,0.74781,0.76036,0.57527,0.48884,1.35213,1.06582,1.56978,0.000109,0.000109,0.000109
137,2204.27,1.35311,1.26719,1.56821,0.69401,0.77411,0.7815,0.57735,0.49711,1.34676,1.05947,1.55862,0.0001024,0.0001024,0.0001024
138,2220.58,1.36834,1.26004,1.5735,0.69995,0.76924,0.77737,0.58704,0.50044,1.37642,1.06339,1.5681,9.58e-05,9.58e-05,9.58e-05
139,2236.88,1.36247,1.253,1.56738,0.67873,0.80397,0.78017,0.54803,0.4799,1.43802,1.05547,1.61504,8.92e-05,8.92e-05,8.92e-05
140,2253.24,1.37672,1.27286,1.57891,0.68736,0.7623,0.76898,0.56305,0.49193,1.39485,1.06339,1.59401,8.26e-05,8.26e-05,8.26e-05
141,2270.91,1.39568,1.28273,1.63763,0.6394,0.79498,0.77284,0.52046,0.48758,1.43212,1.06248,1.61792,7.6e-05,7.6e-05,7.6e-05
142,2287.48,1.3671,1.20218,1.60658,0.70146,0.80037,0.79163,0.56544,0.49105,1.38981,1.03329,1.57075,6.94e-05,6.94e-05,6.94e-05
143,2303.7,1.36818,1.20314,1.60328,0.6594,0.82626,0.79812,0.54979,0.4982,1.40274,1.03565,1.58444,6.28e-05,6.28e-05,6.28e-05
144,2319.75,1.33869,1.17836,1.59087,0.69816,0.80397,0.79075,0.57355,0.49446,1.37989,1.05616,1.56892,5.62e-05,5.62e-05,5.62e-05
145,2335.91,1.33466,1.16938,1.58835,0.70114,0.78313,0.77983,0.58468,0.49559,1.36835,1.04735,1.56099,4.96e-05,4.96e-05,4.96e-05
146,2351.91,1.33384,1.17212,1.5915,0.64944,0.80074,0.78182,0.58491,0.48648,1.4175,1.03895,1.58223,4.3e-05,4.3e-05,4.3e-05
147,2367.81,1.34118,1.166,1.58958,0.68047,0.812,0.78849,0.5872,0.49112,1.40041,1.0485,1.56695,3.64e-05,3.64e-05,3.64e-05
148,2383.79,1.34584,1.16461,1.59103,0.69733,0.79101,0.79319,0.57983,0.49203,1.37655,1.04719,1.55596,2.98e-05,2.98e-05,2.98e-05
149,2399.89,1.34429,1.16437,1.5919,0.7099,0.79608,0.80215,0.58892,0.50176,1.38809,1.04566,1.55571,2.32e-05,2.32e-05,2.32e-05
150,2415.81,1.33607,1.15825,1.58633,0.6895,0.79393,0.79021,0.59018,0.49959,1.39781,1.05737,1.5653,1.66e-05,1.66e-05,1.66e-05
