epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,807.436,1.50153,1.50192,1.81389,0.67527,0.73277,0.76569,0.45552,0.41472,1.6425,1.27403,1.91796,0.0007987,0.0007987,0.0007987
63,819.785,1.5177,1.53186,1.82552,0.71924,0.65225,0.66239,0.34623,0.35528,1.5701,1.3686,1.9139,0.0007954,0.0007954,0.0007954
64,832.705,1.48484,1.48962,1.80226,0.66757,0.72237,0.75394,0.43673,0.43357,1.56246,1.24523,1.8564,0.0007921,0.0007921,0.0007921
65,846.199,1.49583,1.4918,1.80677,0.61632,0.76549,0.73319,0.3927,0.41988,1.59769,1.25357,1.92293,0.0007888,0.0007888,0.0007888
66,860.109,1.49609,1.48786,1.80684,0.70466,0.68812,0.71907,0.38452,0.40542,1.50914,1.27972,1.84369,0.0007855,0.0007855,0.0007855
67,873.872,1.48633,1.47199,1.79957,0.652,0.74378,0.76733,0.56389,0.4452,1.55945,1.16506,1.892,0.0007822,0.0007822,0.0007822
68,887.236,1.48333,1.46342,1.79351,0.62057,0.71367,0.73038,0.43239,0.40829,1.53994,1.31587,1.817,0.0007789,0.0007789,0.0007789
69,899.566,1.48319,1.49318,1.80309,0.64931,0.77257,0.78217,0.46512,0.43899,1.5618,1.18877,1.87917,0.0007756,0.0007756,0.0007756
70,911.844,1.47722,1.46525,1.79054,0.67124,0.78355,0.78637,0.40015,0.47084,1.41849,1.18148,1.75274,0.0007723,0.0007723,0.0007723
71,924.635,1.46013,1.45992,1.77065,0.68613,0.69977,0.72859,0.47886,0.43293,1.4571,1.23102,1.80456,0.000769,0.000769,0.000769
72,937.007,1.46999,1.44533,1.78931,0.61258,0.72198,0.73684,0.47162,0.43058,1.48216,1.23412,1.80653,0.0007657,0.0007657,0.0007657
73,949.703,1.47774,1.45551,1.79553,0.58836,0.52721,0.57813,0.21341,0.27569,1.91085,1.88039,2.19057,0.0007624,0.0007624,0.0007624
74,962.613,1.4416,1.41958,1.76264,0.60834,0.69023,0.70291,0.42462,0.41349,1.54724,1.27438,1.90428,0.0007591,0.0007591,0.0007591
75,975.287,1.4688,1.42825,1.77791,0.72214,0.72872,0.74284,0.40771,0.41993,1.57557,1.21058,1.9038,0.0007558,0.0007558,0.0007558
76,989.67,1.47206,1.47494,1.79004,0.81184,0.69817,0.74957,0.42274,0.41738,1.53087,1.27901,1.82073,0.0007525,0.0007525,0.0007525
77,1002.75,1.45324,1.42631,1.76925,0.65321,0.76462,0.77516,0.445,0.43594,1.51784,1.201,1.78799,0.0007492,0.0007492,0.0007492
78,1016.1,1.44978,1.41756,1.76271,0.72765,0.61059,0.66278,0.32661,0.3607,1.68894,1.48523,1.94259,0.0007459,0.0007459,0.0007459
79,1028.58,1.46045,1.44333,1.76991,0.71838,0.76824,0.77936,0.42821,0.44061,1.51132,1.21856,1.81158,0.0007426,0.0007426,0.0007426
80,1041.52,1.43294,1.40951,1.75012,0.83926,0.62822,0.73608,0.48888,0.43848,1.46688,1.19854,1.813,0.0007393,0.0007393,0.0007393
81,1054.92,1.42028,1.38556,1.74652,0.73229,0.6692,0.75659,0.44007,0.4431,1.47061,1.25171,1.7676,0.000736,0.000736,0.000736
82,1068.74,1.43991,1.41459,1.76678,0.73551,0.66582,0.71317,0.44501,0.39987,1.61689,1.27704,1.88808,0.0007327,0.0007327,0.0007327
83,1082.9,1.41511,1.37088,1.74122,0.70074,0.74171,0.78818,0.48787,0.4504,1.56854,1.23987,1.87281,0.0007294,0.0007294,0.0007294
84,1096.59,1.43895,1.42334,1.75917,0.74398,0.69796,0.79099,0.42687,0.45488,1.52613,1.16751,1.86667,0.0007261,0.0007261,0.0007261
85,1110.1,1.41949,1.39968,1.7533,0.5543,0.75972,0.73288,0.38785,0.42047,1.56197,1.25883,1.87795,0.0007228,0.0007228,0.0007228
86,1124.67,1.43793,1.39406,1.7588,0.64923,0.73398,0.74757,0.43365,0.41359,1.56704,1.25941,1.86842,0.0007195,0.0007195,0.0007195
87,1138.52,1.42838,1.38608,1.74163,0.77144,0.69231,0.76617,0.45191,0.44326,1.50813,1.23536,1.78492,0.0007162,0.0007162,0.0007162
88,1152.64,1.42528,1.40432,1.7457,0.62388,0.76222,0.742,0.47116,0.46081,1.53789,1.18104,1.85871,0.0007129,0.0007129,0.0007129
89,1166.3,1.4392,1.40904,1.75409,0.69128,0.75481,0.7823,0.55782,0.47326,1.50412,1.17879,1.82695,0.0007096,0.0007096,0.0007096
90,1179.84,1.43245,1.40467,1.75417,0.73392,0.66988,0.73038,0.42279,0.41324,1.54867,1.26373,1.8387,0.0007063,0.0007063,0.0007063
91,1193.41,1.42058,1.38646,1.74311,0.69561,0.65419,0.73104,0.45715,0.42442,1.60656,1.28222,1.87098,0.000703,0.000703,0.000703
92,1207.9,1.42353,1.37281,1.74152,0.68087,0.72461,0.76289,0.51237,0.45693,1.54886,1.17996,1.80481,0.0006997,0.0006997,0.0006997
93,1221.49,1.38932,1.35393,1.71055,0.68045,0.7057,0.75162,0.49866,0.46958,1.50636,1.14402,1.81749,0.0006964,0.0006964,0.0006964
94,1234.56,1.40651,1.35205,1.73042,0.77776,0.72429,0.79114,0.53754,0.4873,1.43747,1.16424,1.76234,0.0006931,0.0006931,0.0006931
95,1246.91,1.40466,1.3678,1.73494,0.70217,0.74933,0.7441,0.46994,0.42857,1.53706,1.19624,1.84403,0.0006898,0.0006898,0.0006898
96,1259.48,1.41731,1.37649,1.72811,0.61751,0.78331,0.77606,0.48085,0.43257,1.60625,1.20942,1.88137,0.0006865,0.0006865,0.0006865
97,1272.14,1.40137,1.3558,1.72788,0.82675,0.72095,0.80438,0.5263,0.48321,1.46393,1.10806,1.77581,0.0006832,0.0006832,0.0006832
98,1285.22,1.40566,1.3569,1.73169,0.6197,0.74282,0.77317,0.54715,0.47704,1.55863,1.23698,1.83337,0.0006799,0.0006799,0.0006799
99,1298.91,1.41712,1.37151,1.73621,0.65903,0.76462,0.73334,0.51084,0.43358,1.5863,1.17227,1.91788,0.0006766,0.0006766,0.0006766
100,1311.99,1.40788,1.36755,1.7269,0.7718,0.73616,0.77637,0.49215,0.45792,1.51582,1.15842,1.82975,0.0006733,0.0006733,0.0006733
101,1326.34,1.41059,1.35096,1.73604,0.64349,0.74529,0.7293,0.43827,0.417,1.54989,1.16244,1.80788,0.00067,0.00067,0.00067
102,1339.37,1.40418,1.35174,1.72723,0.59562,0.78566,0.72855,0.4334,0.4359,1.53732,1.18977,1.80625,0.0006667,0.0006667,0.0006667
103,1351.95,1.40645,1.34688,1.72343,0.71184,0.74545,0.76006,0.45381,0.43567,1.5234,1.15532,1.80935,0.0006634,0.0006634,0.0006634
104,1364.92,1.39081,1.36113,1.72436,0.73161,0.68396,0.73751,0.37762,0.40904,1.64497,1.1257,1.88848,0.0006601,0.0006601,0.0006601
105,1377.77,1.38008,1.34126,1.72125,0.69375,0.74778,0.75773,0.46069,0.44351,1.52987,1.13456,1.82602,0.0006568,0.0006568,0.0006568
106,1390.97,1.39406,1.358,1.72339,0.61679,0.71523,0.76014,0.51307,0.4689,1.51282,1.12108,1.81595,0.0006535,0.0006535,0.0006535
107,1404.91,1.42612,1.34213,1.74016,0.64624,0.80362,0.76499,0.40219,0.41515,1.66859,1.17004,1.96053,0.0006502,0.0006502,0.0006502
108,1418.71,1.37842,1.3215,1.70692,0.66726,0.76462,0.73262,0.47257,0.43751,1.48745,1.08664,1.79443,0.0006469,0.0006469,0.0006469
109,1432.1,1.40206,1.33094,1.71153,0.61632,0.77187,0.73038,0.51756,0.45531,1.55176,1.19535,1.83812,0.0006436,0.0006436,0.0006436
110,1445.39,1.39028,1.33131,1.72161,0.64422,0.77466,0.80679,0.49699,0.45585,1.63476,1.14248,1.95289,0.0006403,0.0006403,0.0006403
111,1458.84,1.35903,1.30521,1.68715,0.65765,0.73398,0.74846,0.52093,0.474,1.49502,1.13162,1.7924,0.000637,0.000637,0.000637
112,1472.9,1.37442,1.31882,1.70533,0.65967,0.75329,0.77665,0.51119,0.45586,1.55537,1.14246,1.84743,0.0006337,0.0006337,0.0006337
113,1485.53,1.37412,1.31883,1.70853,0.73749,0.72162,0.79449,0.52516,0.48628,1.51994,1.12849,1.81232,0.0006304,0.0006304,0.0006304
114,1497.71,1.39121,1.31354,1.71454,0.62276,0.77021,0.76005,0.43724,0.43383,1.60363,1.06246,1.87852,0.0006271,0.0006271,0.0006271
115,1509.77,1.38216,1.31075,1.70188,0.62212,0.74378,0.73834,0.42397,0.41828,1.60846,1.16281,1.90466,0.0006238,0.0006238,0.0006238
116,1522.7,1.3859,1.31903,1.70937,0.71378,0.77364,0.78119,0.58645,0.50082,1.43764,1.09609,1.80547,0.0006205,0.0006205,0.0006205
117,1535.22,1.36648,1.31656,1.69992,0.62421,0.70334,0.74119,0.45772,0.43074,1.58822,1.18643,1.89818,0.0006172,0.0006172,0.0006172
118,1548.57,1.38479,1.3032,1.70275,0.66003,0.64187,0.71953,0.4212,0.40164,1.53384,1.22135,1.8286,0.0006139,0.0006139,0.0006139
119,1563.25,1.35635,1.28059,1.68674,0.71362,0.75377,0.76255,0.45464,0.45445,1.51855,1.09444,1.81865,0.0006106,0.0006106,0.0006106
120,1577.45,1.36808,1.31074,1.69895,0.64471,0.78479,0.76502,0.45829,0.44366,1.56094,1.13606,1.85263,0.0006073,0.0006073,0.0006073
121,1590.48,1.38309,1.30713,1.69859,0.62359,0.72061,0.72131,0.41071,0.40521,1.54359,1.20351,1.84876,0.000604,0.000604,0.000604
122,1604.08,1.3534,1.2796,1.67227,0.71781,0.69933,0.76842,0.48603,0.46168,1.55482,1.08697,1.84465,0.0006007,0.0006007,0.0006007
123,1617.86,1.35994,1.27308,1.68441,0.80409,0.71871,0.77449,0.36225,0.42195,1.64325,1.15992,1.88184,0.0005974,0.0005974,0.0005974
124,1632.47,1.36654,1.27694,1.70013,0.74425,0.66369,0.74391,0.38364,0.42387,1.5488,1.14918,1.87757,0.0005941,0.0005941,0.0005941
125,1646.53,1.36287,1.30134,1.69765,0.60982,0.73166,0.75931,0.41938,0.42299,1.63507,1.17806,1.92371,0.0005908,0.0005908,0.0005908
126,1660.13,1.364,1.30081,1.68999,0.66926,0.71315,0.73569,0.46147,0.4363,1.65926,1.18624,1.9647,0.0005875,0.0005875,0.0005875
127,1673.33,1.36373,1.2728,1.68608,0.69901,0.75724,0.77138,0.51142,0.46413,1.51778,1.10546,1.86298,0.0005842,0.0005842,0.0005842
128,1686.53,1.35848,1.26399,1.68876,0.71419,0.71718,0.77787,0.47032,0.44951,1.6282,1.10121,1.90595,0.0005809,0.0005809,0.0005809
129,1699.31,1.34142,1.27703,1.68336,0.66583,0.63527,0.72905,0.35116,0.39188,1.66307,1.34594,1.91734,0.0005776,0.0005776,0.0005776
130,1712.43,1.34102,1.27325,1.67385,0.64707,0.7661,0.75288,0.44401,0.4438,1.50592,1.09243,1.80028,0.0005743,0.0005743,0.0005743
131,1726.06,1.36523,1.26551,1.68338,0.65128,0.58092,0.67919,0.29895,0.32233,1.79925,1.4218,2.04108,0.000571,0.000571,0.000571
132,1739.51,1.3543,1.28155,1.67927,0.65573,0.77465,0.77652,0.47237,0.45074,1.51587,1.10828,1.82392,0.0005677,0.0005677,0.0005677
133,1752.89,1.35474,1.26436,1.68255,0.66144,0.76462,0.75065,0.43895,0.44054,1.51632,1.09595,1.82745,0.0005644,0.0005644,0.0005644
134,1766.49,1.35004,1.25445,1.67427,0.58103,0.69104,0.67347,0.38252,0.36702,1.64509,1.29142,1.9167,0.0005611,0.0005611,0.0005611
135,1779.04,1.35431,1.25327,1.67919,0.67933,0.76994,0.74958,0.52411,0.45314,1.52959,1.10319,1.80938,0.0005578,0.0005578,0.0005578
136,1792.61,1.34058,1.24917,1.67242,0.6586,0.76462,0.75091,0.48562,0.44197,1.49402,1.10622,1.76621,0.0005545,0.0005545,0.0005545
137,1805.64,1.31758,1.24875,1.65706,0.64318,0.80165,0.75745,0.45779,0.44466,1.48361,1.0752,1.83461,0.0005512,0.0005512,0.0005512
138,1819.65,1.34079,1.25199,1.67455,0.68093,0.71213,0.76195,0.44133,0.45499,1.5757,1.09956,1.91305,0.0005479,0.0005479,0.0005479
139,1833.39,1.32343,1.23824,1.66133,0.70586,0.78261,0.76633,0.50867,0.45658,1.58841,1.12558,1.88462,0.0005446,0.0005446,0.0005446
140,1846.84,1.35184,1.27046,1.68027,0.67956,0.75656,0.75714,0.5077,0.45786,1.52176,1.07763,1.84485,0.0005413,0.0005413,0.0005413
141,1860.33,1.35046,1.28237,1.68368,0.69537,0.75682,0.76419,0.48882,0.45706,1.51091,1.09433,1.83415,0.000538,0.000538,0.000538
142,1872.95,1.34471,1.27205,1.68459,0.6395,0.75858,0.75472,0.52064,0.45132,1.52627,1.14122,1.85382,0.0005347,0.0005347,0.0005347
143,1885.62,1.3309,1.24045,1.66367,0.71825,0.76462,0.7707,0.50115,0.44917,1.5248,1.16887,1.83225,0.0005314,0.0005314,0.0005314
144,1898.71,1.32133,1.22243,1.65159,0.66251,0.7818,0.77133,0.45695,0.44171,1.48747,1.12004,1.82865,0.0005281,0.0005281,0.0005281
145,1911.19,1.31755,1.23489,1.6529,0.74334,0.80079,0.78748,0.47103,0.46033,1.45747,1.04033,1.82126,0.0005248,0.0005248,0.0005248
146,1923.63,1.317,1.23115,1.645,0.66625,0.80397,0.76147,0.4223,0.4305,1.57687,1.06128,1.93059,0.0005215,0.0005215,0.0005215
147,1935.7,1.31927,1.23406,1.65945,0.75769,0.76462,0.83078,0.43868,0.45528,1.57465,1.10672,1.87913,0.0005182,0.0005182,0.0005182
148,1947.76,1.32529,1.21762,1.65851,0.64115,0.73648,0.76307,0.49717,0.45851,1.56691,1.09261,1.87331,0.0005149,0.0005149,0.0005149
149,1960.02,1.32899,1.22328,1.6553,0.74604,0.76462,0.80022,0.48174,0.46302,1.54897,1.07104,1.89873,0.0005116,0.0005116,0.0005116
150,1973.78,1.30972,1.22149,1.64323,0.71613,0.7054,0.76788,0.51086,0.47533,1.49568,1.00541,1.84275,0.0005083,0.0005083,0.0005083
151,1987.17,1.3235,1.23139,1.65637,0.68979,0.7461,0.76246,0.51957,0.46235,1.52968,1.11718,1.8285,0.000505,0.000505,0.000505
152,2000.23,1.31363,1.2449,1.65526,0.77405,0.73197,0.77079,0.52029,0.45103,1.51042,1.13656,1.86507,0.0005017,0.0005017,0.0005017
153,2014.07,1.30039,1.21213,1.64323,0.64097,0.77202,0.74752,0.47549,0.44439,1.52895,1.10701,1.84619,0.0004984,0.0004984,0.0004984
154,2028.27,1.33112,1.22575,1.66529,0.69159,0.7461,0.74242,0.48026,0.44636,1.53781,1.1044,1.86458,0.0004951,0.0004951,0.0004951
155,2042.64,1.31787,1.22712,1.6541,0.72539,0.72287,0.75025,0.5063,0.44849,1.57866,1.04161,1.87011,0.0004918,0.0004918,0.0004918
156,2056.48,1.2969,1.19663,1.63479,0.72764,0.73946,0.77715,0.4577,0.44915,1.54628,1.12822,1.84927,0.0004885,0.0004885,0.0004885
157,2070.89,1.30268,1.20086,1.64009,0.81882,0.67535,0.77135,0.40829,0.43889,1.6423,1.11562,1.89111,0.0004852,0.0004852,0.0004852
158,2083.81,1.32192,1.22471,1.64963,0.66711,0.77923,0.75174,0.45022,0.4244,1.58719,1.0614,1.90297,0.0004819,0.0004819,0.0004819
159,2097.33,1.31246,1.20803,1.64239,0.71189,0.77333,0.77423,0.48431,0.45268,1.5468,1.11107,1.8269,0.0004786,0.0004786,0.0004786
160,2110.65,1.30276,1.20383,1.64902,0.70561,0.7598,0.78768,0.50007,0.45565,1.60302,1.06092,1.88844,0.0004753,0.0004753,0.0004753
161,2123.38,1.28601,1.19874,1.63046,0.70041,0.76642,0.76018,0.4598,0.43122,1.5934,1.08305,1.90267,0.000472,0.000472,0.000472
162,2135.91,1.31257,1.22041,1.64384,0.65948,0.77451,0.76947,0.52533,0.46842,1.57412,1.02937,1.89298,0.0004687,0.0004687,0.0004687
163,2148.15,1.30452,1.19657,1.63728,0.67493,0.7461,0.71352,0.41711,0.40175,1.70926,1.13881,1.99328,0.0004654,0.0004654,0.0004654
164,2161.08,1.30103,1.20814,1.63837,0.69973,0.72906,0.75501,0.49579,0.46038,1.5012,1.14418,1.8189,0.0004621,0.0004621,0.0004621
165,2174.44,1.30192,1.20563,1.63968,0.67623,0.72443,0.75335,0.47846,0.44848,1.60493,1.09373,1.91706,0.0004588,0.0004588,0.0004588
166,2187.27,1.30866,1.19568,1.64119,0.74219,0.78138,0.77863,0.47956,0.44744,1.51115,1.09569,1.82266,0.0004555,0.0004555,0.0004555
